iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
10,-40,-41,-47,-44,-35,-41,-38,-41,-34,-33,-38,-42,-32,-39,-35,-41,-38,-36,-43,-34,-40,-43,-39,-46,-37,-37,-44,-36,-55,-37,-34,-40,-40,-38,-43,-39,-48,-37,-42,-32,-37,-29,-38,-46,-37,-38,-35,-43,-35,-33,-49,-42,-39,-39,-43,-45,-36,-43,-40,-48,-43,-40,-47,-45,-48,-44,-38,-40,-36,-39,-46,-41,-34,-48,-39,-40,-33,-37,-35,-40,-38,-36,-36,-32,-38,-42,-32,-31,-41,-39,-46,-37,-42,-33,-38,-39,-40,-41,-44,-35,-37,-39,-41,-40,-44,-41,-30,-41,-33,-40,-43,-46,-38,-49,-35,-34,-35,-36,-46,-34,-30,-43,-32,-33,-40,-36,-40,-36,-39,-37,-45,-42,-37,-37,-32,-38,-41,-34,-46,-40,-38,-37,-41,-44,-44,-35,-37,-49,-43,-41,-37,-40,-36,-55,-38,-44,-40,-27,-42,-40,-40,-42,-41,-38,-42,-33,-41,-36,-34,-43,-49,-36,-41,-49,-42,-45,-35,-34,-42,-38,-40,-42,-36,-37,-49,-26,-45,-44,-40,-40,-43,-33,-35,-43,-48,-36,-38,-33,-41,-45,-45,-41,-37,-44,-40,-35,-31,-36,-44,-40,-36,-39,-35,-38,-42,-44,-37,-42,-42,-40,-49,-32,-33,-35,-46,-35,-39,-34,-45,-36,-32,-42,-34,-42,-38,-41,-37,-39,-38,-37,-37,-35,-36,-38,-34,-35,-31,-40,-36,-42,-41,-34,-42,-41,-35,-42,-42,-46,-34,-47,-46,-42,-40,-37,-31,-42,-46,-41,-35,-41,-36,-35,-47,-33,-35,-40,-38,-34,-42,-31,-39,-46,-38,-46,-33,-39,-38,-45,-39,-43,-39,-40,-33,-41,-42,-31,-36,-34,-35,-43,-38,-45,-37,-45,-33,-36,-39,-39,-42,-37,-41,-40,-43,-36,-38,-36,-49,-43,-39,-44,-39,-35,-36,-45,-44,-45,-34,-39,-36,-39,-36,-34,-38,-43,-44,-36,-31,-37,-42,-32,-39,-41,-43,-50,-36,-38,-34,-31,-47,-33,-42,-37,-42,-40,-43,-35,-32,-37,-47,-42,-41,-46,-41,-37,-36,-37,-41,-36,-34,-34,-39,-38,-41,-45,-42,-42,-39,-45,-46,-36,-41,-41,-40,-40,-38,-38,-38,-36,-31,-37,-40,-47,-44,-40,-37,-37,-39,-42,-33,-42
11,-40,-41,-47,-44,-40,-41,-43,-41,-39,-38,-43,-42,-37,-44,-35,-46,-43,-41,-48,-34,-40,-48,-44,-46,-42,-37,-44,-41,-50,-37,-34,-40,-45,-43,-48,-44,-48,-37,-42,-37,-42,-34,-43,-51,-37,-43,-40,-48,-35,-38,-54,-42,-39,-44,-43,-50,-36,-43,-40,-53,-43,-40,-52,-45,-48,-49,-38,-40,-41,-39,-46,-46,-34,-48,-44,-45,-38,-37,-40,-45,-43,-41,-41,-32,-43,-47,-32,-36,-46,-39,-46,-42,-47,-38,-43,-39,-45,-41,-49,-40,-42,-44,-41,-45,-44,-46,-35,-41,-38,-40,-48,-46,-43,-49,-35,-39,-35,-41,-46,-34,-35,-43,-32,-33,-45,-36,-40,-41,-44,-42,-50,-42,-37,-42,-32,-43,-41,-39,-51,-40,-38,-37,-46,-44,-49,-35,-42,-49,-43,-41,-37,-45,-41,-50,-43,-44,-45,-32,-42,-40,-40,-42,-46,-43,-42,-38,-41,-36,-34,-43,-49,-36,-46,-49,-47,-45,-35,-34,-42,-43,-45,-47,-41,-42,-49,-31,-45,-44,-45,-40,-43,-38,-40,-48,-48,-41,-43,-38,-46,-45,-45,-46,-37,-49,-45,-40,-36,-36,-49,-40,-41,-44,-40,-38,-47,-49,-42,-47,-47,-40,-49,-37,-38,-40,-51,-40,-39,-39,-50,-36,-37,-47,-39,-47,-43,-41,-42,-44,-43,-37,-42,-40,-41,-43,-39,-40,-36,-40,-36,-42,-41,-39,-42,-41,-40,-47,-42,-51,-39,-42,-46,-42,-40,-42,-36,-47,-46,-46,-40,-41,-41,-35,-47,-38,-40,-45,-38,-39,-42,-36,-44,-46,-43,-51,-38,-44,-43,-45,-44,-48,-44,-45,-33,-41,-47,-36,-41,-39,-40,-48,-38,-50,-42,-45,-38,-41,-44,-44,-42,-42,-46,-40,-48,-41,-43,-36,-49,-48,-39,-44,-44,-40,-41,-50,-44,-50,-39,-44,-41,-39,-41,-39,-38,-48,-44,-41,-36,-42,-47,-37,-44,-46,-48,-50,-36,-38,-39,-36,-47,-38,-47,-42,-42,-45,-48,-40,-37,-37,-47,-47,-46,-46,-46,-37,-41,-42,-46,-36,-39,-39,-44,-43,-41,-50,-47,-47,-44,-45,-46,-41,-46,-46,-45,-45,-38,-38,-38,-41,-36,-37,-45,-52,-49,-45,-42,-42,-44,-42,-33,-47
12,-45,-46,-52,-49,-45,-46,-48,-46,-44,-38,-48,-47,-42,-49,-40,-51,-43,-41,-53,-39,-45,-53,-44,-51,-42,-42,-49,-41,-55,-42,-39,-40,-45,-43,-48,-44,-53,-42,-47,-37,-42,-39,-43,-51,-42,-43,-40,-48,-40,-43,-54,-47,-44,-44,-48,-50,-41,-48,-45,-53,-48,-45,-52,-50,-53,-49,-43,-45,-41,-44,-51,-46,-39,-53,-44,-45,-38,-42,-40,-50,-48,-46,-46,-37,-43,-52,-37,-36,-46,-44,-51,-42,-52,-38,-43,-44,-45,-46,-49,-40,-47,-44,-46,-45,-49,-46,-40,-46,-38,-45,-48,-51,-48,-54,-40,-39,-40,-41,-51,-39,-35,-48,-37,-38,-45,-41,-45,-41,-44,-47,-50,-47,-42,-47,-37,-43,-46,-39,-51,-45,-43,-42,-46,-49,-49,-40,-42,-54,-48,-41,-42,-45,-41,-55,-43,-49,-45,-37,-47,-45,-45,-47,-46,-43,-47,-38,-46,-41,-39,-48,-54,-41,-46,-54,-52,-50,-40,-34,-47,-43,-50,-47,-41,-42,-54,-36,-50,-49,-45,-45,-48,-38,-40,-48,-53,-41,-48,-38,-46,-45,-50,-46,-42,-49,-45,-45,-36,-41,-49,-45,-41,-44,-45,-43,-47,-54,-47,-47,-47,-45,-54,-37,-38,-40,-51,-40,-44,-44,-55,-36,-37,-47,-39,-47,-48,-46,-47,-44,-48,-42,-42,-40,-46,-48,-39,-45,-36,-45,-41,-47,-46,-39,-47,-46,-45,-47,-47,-51,-44,-47,-51,-47,-45,-47,-41,-47,-51,-46,-45,-46,-41,-40,-52,-43,-40,-50,-43,-44,-47,-41,-44,-51,-43,-51,-43,-44,-43,-50,-44,-48,-44,-45,-38,-46,-47,-41,-41,-44,-45,-48,-43,-50,-47,-50,-43,-46,-44,-44,-47,-47,-46,-40,-48,-46,-48,-41,-54,-48,-44,-49,-49,-45,-41,-50,-49,-50,-39,-44,-46,-44,-41,-44,-43,-48,-49,-46,-36,-47,-52,-42,-44,-46,-48,-55,-41,-43,-44,-36,-52,-43,-47,-42,-47,-45,-48,-40,-37,-42,-52,-47,-51,-51,-46,-42,-46,-42,-51,-41,-39,-39,-49,-43,-46,-50,-52,-47,-49,-50,-51,-41,-51,-46,-50,-50,-43,-43,-43,-41,-41,-42,-45,-52,-54,-45,-42,-47,-49,-47,-38,-52
13,-50,-51,-52,-49,-45,-51,-48,-46,-44,-43,-48,-47,-42,-49,-45,-51,-48,-46,-53,-39,-45,-53,-49,-51,-47,-42,-49,-46,-55,-47,-44,-45,-50,-48,-53,-49,-53,-42,-47,-42,-47,-39,-48,-56,-42,-48,-45,-53,-45,-43,-54,-52,-49,-49,-48,-55,-46,-48,-50,-58,-48,-45,-57,-55,-53,-54,-43,-45,-46,-49,-56,-51,-39,-58,-49,-50,-43,-42,-45,-50,-48,-46,-46,-42,-48,-52,-42,-41,-51,-44,-51,-47,-52,-43,-48,-49,-50,-51,-49,-45,-47,-49,-46,-50,-49,-46,-40,-46,-43,-45,-48,-51,-48,-54,-45,-44,-45,-46,-51,-44,-40,-48,-37,-38,-50,-41,-50,-46,-49,-47,-55,-52,-47,-52,-42,-48,-46,-44,-56,-45,-48,-47,-51,-54,-54,-40,-47,-54,-48,-46,-47,-45,-46,-60,-48,-49,-50,-37,-47,-50,-45,-52,-51,-48,-52,-43,-46,-41,-44,-53,-59,-46,-51,-54,-52,-50,-45,-39,-52,-48,-45,-52,-46,-47,-59,-41,-50,-49,-50,-45,-48,-43,-45,-53,-58,-46,-48,-43,-51,-50,-50,-51,-42,-49,-50,-45,-41,-46,-54,-45,-46,-49,-45,-48,-47,-54,-52,-52,-52,-50,-54,-42,-43,-45,-56,-45,-49,-44,-55,-41,-42,-52,-44,-52,-48,-51,-47,-49,-48,-47,-47,-45,-46,-48,-44,-45,-41,-50,-46,-52,-46,-44,-52,-46,-50,-52,-52,-56,-49,-52,-51,-47,-45,-47,-41,-52,-56,-51,-45,-46,-46,-40,-52,-43,-45,-50,-48,-44,-52,-46,-49,-51,-48,-56,-43,-49,-48,-55,-49,-53,-44,-50,-38,-51,-52,-41,-46,-44,-45,-53,-48,-55,-47,-50,-43,-46,-49,-49,-52,-47,-51,-45,-53,-46,-48,-46,-54,-53,-44,-49,-49,-50,-46,-50,-49,-55,-44,-49,-46,-49,-46,-44,-43,-53,-54,-46,-41,-47,-52,-42,-49,-46,-53,-50,-46,-48,-44,-41,-52,-43,-52,-47,-47,-50,-53,-45,-42,-42,-52,-52,-51,-56,-51,-47,-51,-47,-51,-46,-44,-39,-49,-48,-46,-55,-52,-52,-49,-55,-51,-46,-56,-51,-50,-50,-48,-48,-43,-46,-41,-47,-50,-57,-54,-50,-47,-47,-49,-52,-43,-52
14,-50,-51,-57,-54,-50,-51,-53,-51,-49,-48,-48,-52,-47,-54,-50,-56,-48,-51,-58,-44,-50,-58,-49,-56,-52,-47,-54,-46,-60,-47,-49,-45,-50,-53,-53,-49,-58,-47,-52,-42,-52,-44,-53,-56,-47,-48,-45,-53,-50,-48,-59,-57,-49,-54,-53,-55,-46,-48,-55,-58,-53,-50,-57,-55,-58,-54,-48,-50,-51,-49,-56,-56,-44,-58,-54,-50,-48,-47,-50,-55,-53,-51,-51,-47,-48,-57,-47,-46,-51,-49,-56,-52,-57,-48,-48,-49,-55,-56,-54,-50,-47,-49,-51,-50,-54,-51,-45,-51,-48,-50,-53,-56,-53,-59,-50,-49,-50,-51,-51,-44,-45,-53,-42,-43,-50,-46,-50,-51,-54,-52,-55,-52,-47,-57,-47,-53,-51,-49,-56,-50,-48,-47,-51,-59,-59,-45,-47,-59,-53,-51,-47,-50,-46,-60,-53,-54,-50,-42,-52,-50,-50,-52,-56,-48,-52,-48,-51,-46,-44,-53,-54,-46,-51,-59,-57,-55,-50,-44,-52,-48,-50,-57,-51,-47,-59,-46,-55,-54,-50,-50,-53,-43,-45,-58,-58,-51,-48,-48,-56,-55,-55,-51,-47,-54,-50,-50,-41,-46,-54,-50,-46,-49,-50,-48,-52,-59,-52,-52,-52,-50,-59,-42,-48,-45,-51,-45,-49,-49,-55,-46,-47,-57,-49,-52,-53,-51,-52,-54,-53,-47,-47,-50,-51,-53,-44,-50,-46,-50,-46,-52,-51,-49,-57,-51,-50,-57,-52,-56,-49,-52,-51,-52,-50,-52,-46,-57,-56,-56,-50,-51,-46,-45,-52,-48,-50,-55,-53,-49,-52,-46,-54,-56,-53,-56,-48,-49,-48,-55,-49,-53,-49,-50,-43,-51,-52,-46,-51,-49,-50,-53,-48,-55,-52,-55,-48,-51,-49,-49,-52,-47,-51,-50,-53,-51,-53,-46,-59,-53,-49,-54,-54,-50,-46,-55,-54,-55,-44,-49,-51,-49,-46,-49,-48,-58,-54,-46,-46,-52,-52,-47,-49,-51,-53,-55,-51,-48,-49,-46,-52,-48,-52,-47,-52,-50,-53,-50,-42,-47,-57,-52,-56,-51,-56,-47,-56,-47,-56,-46,-44,-44,-54,-48,-51,-55,-57,-57,-54,-55,-56,-51,-56,-51,-55,-55,-48,-48,-48,-46,-46,-47,-50,-57,-59,-50,-47,-52,-54,-52,-43,-57
15,-55,-56,-62,-59,-50,-56,-58,-51,-49,-53,-53,-57,-52,-54,-50,-56,-53,-51,-58,-49,-50,-58,-54,-56,-52,-52,-59,-51,-65,-52,-49,-50,-55,-53,-58,-54,-63,-47,-52,-47,-52,-44,-53,-61,-52,-53,-50,-58,-50,-48,-59,-57,-54,-54,-58,-60,-51,-53,-55,-58,-53,-55,-57,-55,-58,-59,-53,-55,-51,-54,-61,-56,-49,-63,-54,-55,-48,-52,-50,-55,-53,-51,-51,-47,-53,-57,-52,-46,-56,-54,-61,-52,-57,-48,-53,-54,-55,-56,-59,-50,-52,-54,-56,-55,-59,-56,-50,-51,-48,-55,-58,-61,-53,-59,-50,-49,-50,-51,-56,-49,-45,-58,-47,-48,-55,-46,-55,-51,-54,-52,-60,-57,-52,-57,-47,-53,-56,-49,-61,-50,-53,-52,-56,-59,-59,-50,-52,-64,-53,-56,-52,-55,-51,-65,-53,-54,-55,-42,-57,-55,-55,-57,-56,-53,-57,-48,-56,-46,-49,-58,-59,-51,-56,-59,-57,-55,-50,-49,-57,-53,-55,-57,-51,-52,-64,-46,-55,-59,-55,-55,-53,-48,-50,-58,-63,-51,-53,-48,-56,-60,-55,-56,-47,-59,-55,-50,-46,-51,-59,-55,-51,-54,-55,-53,-57,-59,-57,-57,-57,-55,-59,-47,-48,-50,-56,-45,-54,-49,-55,-51,-47,-57,-49,-57,-53,-56,-52,-54,-58,-52,-52,-50,-56,-53,-49,-50,-46,-55,-51,-57,-56,-49,-57,-51,-55,-57,-57,-61,-54,-57,-56,-57,-50,-52,-51,-57,-61,-56,-55,-56,-51,-50,-57,-48,-55,-50,-53,-49,-57,-51,-54,-61,-53,-61,-53,-54,-53,-55,-54,-58,-54,-50,-48,-56,-57,-51,-56,-54,-50,-58,-53,-60,-52,-55,-48,-56,-54,-54,-52,-52,-56,-50,-58,-56,-53,-51,-59,-58,-54,-54,-54,-50,-51,-55,-54,-60,-49,-54,-51,-54,-51,-49,-53,-58,-59,-51,-46,-52,-57,-52,-54,-56,-58,-60,-51,-53,-49,-46,-57,-48,-57,-52,-57,-55,-58,-50,-47,-47,-57,-57,-56,-56,-56,-52,-56,-52,-56,-51,-49,-49,-54,-53,-56,-60,-62,-57,-54,-60,-61,-51,-61,-56,-55,-55,-53,-53,-53,-51,-46,-52,-55,-62,-59,-55,-52,-52,-59,-57,-48,-57
16,-55,-61,-62,-59,-55,-56,-58,-56,-54,-58,-53,-57,-57,-59,-55,-61,-58,-56,-63,-49,-55,-63,-59,-56,-57,-52,-59,-56,-65,-52,-54,-55,-55,-58,-63,-59,-58,-52,-57,-52,-57,-49,-58,-61,-52,-53,-55,-58,-50,-53,-64,-57,-59,-59,-58,-60,-51,-58,-60,-63,-58,-55,-62,-60,-63,-59,-53,-55,-56,-54,-61,-61,-49,-63,-59,-55,-53,-52,-55,-60,-58,-56,-56,-52,-58,-62,-52,-51,-56,-54,-61,-52,-62,-53,-58,-59,-60,-61,-59,-55,-57,-59,-56,-55,-59,-61,-50,-56,-48,-55,-63,-61,-58,-64,-50,-49,-55,-56,-61,-54,-50,-58,-47,-48,-55,-51,-60,-56,-59,-57,-60,-62,-57,-62,-52,-58,-56,-54,-61,-55,-53,-57,-56,-59,-64,-50,-57,-64,-58,-56,-52,-55,-56,-65,-58,-59,-55,-47,-57,-55,-55,-57,-61,-53,-57,-53,-61,-51,-49,-58,-64,-51,-61,-64,-62,-60,-55,-49,-62,-53,-60,-57,-56,-57,-64,-51,-60,-59,-60,-55,-58,-53,-50,-63,-63,-56,-53,-48,-61,-60,-60,-61,-52,-59,-55,-55,-51,-51,-59,-55,-51,-54,-55,-58,-62,-59,-57,-57,-62,-55,-64,-52,-48,-55,-61,-50,-54,-54,-60,-51,-52,-62,-54,-57,-58,-61,-57,-59,-63,-52,-57,-55,-56,-58,-54,-55,-51,-55,-51,-57,-56,-54,-62,-56,-55,-62,-57,-61,-59,-57,-61,-57,-55,-57,-51,-62,-61,-61,-55,-61,-56,-50,-62,-53,-50,-55,-58,-54,-57,-51,-59,-61,-58,-66,-53,-59,-58,-60,-54,-58,-59,-55,-53,-61,-57,-51,-56,-54,-55,-58,-53,-60,-57,-60,-53,-56,-59,-59,-57,-57,-56,-55,-58,-56,-58,-51,-64,-58,-54,-59,-59,-55,-51,-60,-59,-60,-49,-54,-56,-54,-51,-49,-53,-63,-59,-56,-51,-57,-57,-52,-59,-56,-63,-60,-51,-53,-54,-51,-62,-53,-62,-57,-57,-60,-58,-55,-52,-52,-62,-62,-61,-61,-61,-52,-61,-57,-61,-51,-49,-54,-59,-53,-56,-60,-67,-62,-59,-60,-61,-56,-66,-56,-60,-60,-58,-58,-53,-56,-51,-52,-60,-62,-64,-55,-52,-57,-59,-62,-48,-62
17,-60,-61,-62,-59,-60,-61,-58,-61,-59,-58,-58,-62,-57,-64,-55,-61,-58,-56,-63,-54,-60,-68,-64,-61,-62,-57,-59,-56,-65,-57,-59,-60,-60,-58,-68,-59,-63,-52,-62,-52,-62,-54,-58,-66,-57,-58,-55,-63,-55,-58,-64,-62,-59,-59,-63,-65,-56,-63,-60,-63,-63,-60,-67,-65,-63,-64,-58,-60,-56,-59,-66,-61,-54,-68,-64,-60,-53,-57,-55,-65,-63,-56,-61,-52,-58,-62,-52,-51,-61,-59,-61,-57,-62,-58,-58,-64,-60,-61,-64,-60,-57,-59,-61,-60,-64,-61,-55,-61,-53,-60,-63,-66,-63,-69,-55,-54,-55,-56,-61,-54,-50,-63,-52,-53,-60,-56,-60,-61,-59,-62,-65,-62,-57,-62,-52,-63,-56,-59,-66,-60,-58,-57,-61,-64,-64,-55,-57,-69,-63,-56,-57,-60,-56,-70,-58,-59,-60,-52,-57,-60,-60,-62,-66,-58,-62,-58,-61,-56,-54,-63,-64,-56,-61,-64,-62,-60,-55,-54,-62,-58,-60,-62,-61,-57,-64,-51,-60,-59,-60,-60,-58,-53,-55,-63,-63,-56,-58,-53,-61,-60,-65,-61,-57,-64,-60,-55,-51,-56,-64,-60,-56,-59,-60,-58,-62,-64,-57,-62,-62,-60,-64,-57,-53,-55,-61,-55,-59,-54,-60,-56,-57,-67,-59,-62,-58,-61,-62,-59,-63,-57,-57,-55,-61,-58,-54,-55,-51,-60,-56,-62,-61,-59,-62,-56,-60,-62,-62,-61,-59,-62,-61,-62,-60,-62,-56,-62,-66,-61,-60,-61,-56,-55,-62,-58,-55,-60,-63,-54,-62,-56,-64,-66,-63,-66,-58,-59,-58,-65,-59,-63,-59,-60,-53,-61,-62,-56,-56,-59,-55,-63,-58,-60,-62,-60,-58,-61,-59,-59,-62,-57,-61,-60,-63,-61,-58,-56,-69,-63,-59,-59,-59,-60,-56,-60,-59,-65,-54,-59,-56,-59,-56,-54,-58,-63,-64,-56,-56,-57,-62,-57,-59,-61,-68,-60,-56,-58,-59,-56,-62,-58,-62,-57,-62,-60,-63,-60,-52,-57,-62,-62,-66,-61,-61,-57,-61,-62,-61,-56,-54,-54,-59,-58,-61,-65,-62,-62,-59,-65,-61,-56,-66,-61,-60,-65,-58,-58,-58,-56,-56,-57,-60,-67,-64,-60,-57,-57,-64,-62,-53,-62
18,-60,-66,-67,-64,-60,-61,-63,-61,-59,-63,-63,-62,-62,-64,-60,-66,-63,-61,-68,-54,-60,-68,-64,-61,-62,-57,-64,-61,-65,-62,-59,-60,-65,-63,-68,-64,-68,-57,-62,-57,-62,-54,-63,-66,-57,-63,-60,-63,-60,-58,-69,-62,-64,-64,-63,-70,-61,-63,-65,-63,-63,-65,-67,-65,-68,-59,-63,-60,-61,-64,-66,-61,-59,-68,-64,-65,-58,-57,-60,-65,-63,-61,-61,-57,-63,-67,-57,-56,-61,-59,-66,-62,-67,-58,-63,-64,-65,-66,-64,-60,-62,-64,-66,-65,-64,-66,-60,-61,-58,-60,-68,-66,-63,-69,-60,-59,-60,-61,-66,-59,-55,-68,-57,-53,-60,-56,-65,-61,-64,-62,-70,-62,-62,-62,-57,-63,-61,-59,-66,-60,-63,-62,-66,-64,-64,-60,-62,-69,-68,-61,-57,-60,-61,-70,-63,-64,-65,-52,-62,-65,-60,-62,-66,-58,-62,-58,-66,-56,-59,-63,-69,-61,-66,-64,-62,-65,-60,-54,-62,-63,-65,-62,-61,-62,-69,-56,-65,-64,-65,-65,-63,-58,-60,-68,-68,-61,-63,-53,-66,-65,-65,-66,-62,-64,-65,-60,-51,-56,-64,-60,-61,-64,-65,-58,-67,-69,-62,-62,-67,-65,-69,-57,-58,-60,-66,-60,-59,-59,-60,-61,-57,-67,-59,-67,-63,-66,-67,-64,-68,-57,-62,-60,-61,-63,-59,-60,-56,-60,-61,-62,-61,-59,-67,-61,-65,-67,-62,-61,-64,-62,-66,-62,-60,-62,-56,-67,-66,-66,-60,-66,-61,-60,-67,-58,-60,-60,-63,-59,-67,-61,-64,-71,-63,-71,-63,-64,-63,-65,-64,-63,-64,-65,-53,-66,-62,-56,-61,-59,-60,-68,-63,-65,-62,-65,-58,-66,-64,-64,-62,-62,-61,-60,-63,-61,-58,-56,-69,-68,-59,-64,-64,-60,-61,-65,-64,-65,-59,-59,-61,-59,-61,-59,-58,-68,-69,-61,-56,-62,-62,-62,-64,-61,-68,-65,-61,-58,-59,-61,-67,-58,-67,-62,-62,-65,-63,-60,-57,-62,-62,-67,-66,-66,-66,-62,-66,-62,-66,-61,-59,-59,-64,-63,-61,-65,-67,-62,-64,-65,-66,-61,-71,-66,-60,-65,-63,-63,-58,-61,-56,-62,-60,-72,-69,-65,-62,-62,-64,-62,-58,-67
19,-65,-66,-67,-69,-65,-66,-63,-66,-64,-63,-63,-67,-62,-69,-65,-66,-68,-66,-68,-59,-65,-68,-69,-66,-62,-62,-64,-61,-70,-62,-64,-65,-65,-68,-68,-69,-68,-62,-67,-57,-67,-59,-63,-71,-62,-63,-60,-68,-65,-63,-69,-67,-69,-69,-68,-70,-61,-68,-70,-68,-68,-65,-67,-65,-73,-64,-63,-65,-61,-64,-71,-66,-59,-73,-69,-65,-58,-62,-65,-70,-68,-66,-66,-62,-63,-67,-62,-56,-66,-64,-71,-67,-67,-63,-63,-64,-70,-71,-64,-65,-67,-64,-66,-65,-69,-66,-60,-66,-63,-65,-68,-71,-68,-74,-60,-64,-65,-61,-66,-64,-60,-73,-57,-58,-65,-61,-65,-66,-69,-67,-70,-67,-62,-67,-62,-63,-66,-64,-71,-65,-68,-62,-66,-69,-69,-60,-62,-69,-68,-66,-62,-65,-61,-75,-63,-64,-65,-57,-62,-65,-65,-67,-71,-63,-67,-63,-71,-61,-64,-68,-74,-61,-66,-69,-67,-70,-65,-59,-67,-63,-65,-67,-61,-62,-74,-61,-65,-64,-65,-65,-63,-58,-60,-73,-68,-66,-63,-58,-71,-70,-70,-66,-62,-69,-65,-60,-56,-61,-69,-65,-61,-64,-65,-63,-67,-69,-62,-67,-67,-65,-69,-57,-58,-65,-71,-60,-64,-64,-65,-61,-57,-72,-64,-72,-63,-71,-67,-64,-68,-62,-67,-60,-66,-68,-64,-65,-61,-65,-61,-67,-66,-64,-72,-66,-65,-67,-67,-66,-64,-67,-66,-67,-65,-67,-61,-72,-66,-66,-65,-66,-66,-60,-72,-63,-65,-65,-63,-64,-67,-61,-69,-71,-68,-71,-68,-64,-63,-70,-64,-68,-64,-70,-58,-66,-67,-61,-66,-64,-65,-68,-63,-65,-67,-70,-63,-66,-64,-64,-67,-67,-66,-60,-68,-66,-63,-61,-69,-73,-64,-64,-69,-65,-61,-70,-64,-70,-64,-64,-66,-64,-61,-59,-58,-68,-69,-66,-61,-67,-67,-62,-64,-66,-68,-65,-61,-63,-64,-61,-67,-58,-67,-62,-67,-65,-63,-65,-57,-62,-67,-72,-71,-71,-66,-67,-66,-67,-66,-61,-59,-59,-69,-63,-66,-65,-67,-67,-69,-70,-71,-66,-71,-66,-65,-65,-68,-68,-63,-61,-61,-62,-65,-72,-69,-70,-62,-67,-69,-67,-63,-72
